name,num
alexanderfabisch dfkide email,"[22.473474528484296, 0.00010296748246524342, 0.0023140370944448015]"
only master dd,"[17.896512325953346, 0.00012921409564265843, 0.002312481655355751]"
j 8 branchpattern,"[21.609526832853177, 0.0001070054229540765, 0.0023123365585869197]"
timidity tar nasm,"[21.20091667260175, 0.00010902439319849304, 0.00231141707548222]"
cxxg5 os linux,"[12.16952423959917, 0.00018978320297515454, 0.0023095712888749126]"
sources ubuntutoolchainrtest env,"[9.8465335767089, 0.0002342005483523184, 0.002306063563034739]"
cc unset cc,"[16.52626162377103, 0.00013930894686474112, 0.002302256102418729]"
capnprootc path cores6,"[20.72979501785616, 0.00011104336344290958, 0.0023019061622648177]"
madararootbintestlamport i 0,"[20.71908686746802, 0.00011104336344290958, 0.0023007170932294665]"
python teststesttravislrtestpy teststestdatajestersh,"[21.480443502839243, 0.0001070054229540765, 0.002298523942262458]"
python teststesttravismftestpy teststesttravistestregistersh,"[21.480443502839243, 0.0001070054229540765, 0.002298523942262458]"
teststestdatajestersh python teststesttravismftestpy,"[21.480443502839243, 0.0001070054229540765, 0.002298523942262458]"
teststesttravislrtestpy teststestdatajestersh python,"[21.480443502839243, 0.0001070054229540765, 0.002298523942262458]"
libqt4dev libtinyxmldev pkgconfig,"[22.312335885818225, 0.00010296748246524342, 0.00229744505408161]"
bash citestsh notifications,"[16.455300439821155, 0.00013930894686474112, 0.002292370574614396]"
libatlasdev libopencvdev gcc48,"[23.651022498966952, 9.691057173199381e-05, 0.0022920341124211363]"
define neontrue config,"[21.782884111979904, 0.00010498645270965996, 0.0022869077327023813]"
echo lang echo,"[13.307012641422034, 0.00017161247077540572, 0.0022836493180339932]"
arm64v8a arm64 exit,"[21.745320178450783, 0.00010498645270965996, 0.0022829640285713377]"
xcode72 stage unit,"[21.742671150083577, 0.00010498645270965996, 0.0022826859164799375]"
install echo travisfold,"[7.905612140437256, 0.0002887127449515649, 0.0022824509815880566]"
cpp git submodules,"[14.677347320517079, 0.00015546070882007342, 0.0022817508180459902]"
libtinyxmldev pkgconfig libyamlcppdev,"[22.12251132693821, 0.00010296748246524342, 0.002277899297143659]"
doxygenlatex doxygengui graphviz,"[25.608281898461012, 8.883469075432766e-05, 0.002274903803199431]"
ldconfig git clone,"[13.09896747018589, 0.00017363144101982224, 0.0022743925977201517]"
linux osx env,"[6.777869396188926, 0.00033514906057314527, 0.00227159656082019]"
sudo aptget remove,"[11.024916280728768, 0.00020593496493048684, 0.002270415747633432]"
1024 madararootbinnetworkprofiler i,"[20.421542931207618, 0.00011104336344290958, 0.0022676768137750688]"
unzip libatlasdev libopencvdev,"[23.368292291792237, 9.691057173199381e-05, 0.0022646345663979296]"
cat testoutputtestissue72err sudo,"[14.19411276766531, 0.0001594986493089065, 0.0022639418145809216]"
hometravisbuildrocklearningbuildbolerodevautoprojboblogs txt notifications,"[21.937060307114958, 0.00010296748246524342, 0.002258803872511847]"
starting unity build,"[18.633023128753724, 0.00012113821466499226, 0.0022571711556287344]"
cacheusr beforecache dmlccorescriptstravistravisbeforecachesh,"[23.277776126564344, 9.691057173199381e-05, 0.002255862593074707]"
citravisinstallsh script export,"[13.607619250471181, 0.0001655555600421561, 0.002252817025852181]"
script export mxnetstoragefallbacklogverbose0,"[13.607619250471181, 0.0001655555600421561, 0.002252817025852181]"
cat hometravisbuildrocklearningbuildbolerodevautoprojboblogs txt,"[21.85058954461939, 0.00010296748246524342, 0.002249900195790828]"
nosetests sv cat,"[21.85058954461939, 0.00010296748246524342, 0.002249900195790828]"
sv cat hometravisbuildrocklearningbuildbolerodevautoprojboblogs,"[21.85058954461939, 0.00010296748246524342, 0.002249900195790828]"
xcode osximage xcode10,"[19.2114450553585, 0.0001171002741761592, 0.0022496654833026983]"
xcode osximage xcode92,"[19.18678300112423, 0.0001171002741761592, 0.002246777549990118]"
ddebugon script make,"[13.088995884281143, 0.00017161247077540572, 0.0022462349236706033]"
script make bindebuggravitytest,"[13.088995884281143, 0.00017161247077540572, 0.0022462349236706033]"
travisbuilddirmpc ldlibrarypath capnprootclibs,"[20.19461515548882, 0.00011104336344290958, 0.002242477990300635]"
thenn citidyscriptshnfin env,"[13.862513847452927, 0.00016151761955332302, 0.002239040237665574]"
testoutputtestissue72err sudo required,"[14.020160701386615, 0.0001594986493089065, 0.0022361966949649764]"
rf bolerodevlearningbolero mv,"[21.712261388071415, 0.00010296748246524342, 0.0022356568937570253]"
install usrbing g,"[13.017542402197062, 0.00017161247077540572, 0.002233972615064648]"
10 python teststesttravislrtestpy,"[20.833324526055517, 0.0001070054229540765, 0.002229278702450106]"
bolerodev source envsh,"[21.61080340238947, 0.00010296748246524342, 0.0022252100203953608]"
hometravisbuildrocklearningbuildbolerodev source envsh,"[21.61080340238947, 0.00010296748246524342, 0.0022252100203953608]"
source envsh pybobpybobpy,"[21.61080340238947, 0.00010296748246524342, 0.0022252100203953608]"
r lcovinfo usr,"[20.40887969594187, 0.00010902439319849304, 0.0022250657247111076]"
export builddirectory travisbuilddir,"[15.971302091222963, 0.00013930894686474112, 0.0022249452743869085]"
bootstrapbolerosh rm rf,"[21.596150158318316, 0.00010296748246524342, 0.002223701212743405]"
rm rf bolerodevlearningbolero,"[21.596150158318316, 0.00010296748246524342, 0.002223701212743405]"
osx env ccompilerclang,"[9.494667752510487, 0.0002342005483523184, 0.0022236563940610304]"
dmlccorescriptstravistravisbeforecachesh afterfailure teststravistravisafterfailuresh,"[22.942596311014672, 9.691057173199381e-05, 0.002223380125516764]"
sudo aptget reinstall,"[12.65169895714455, 0.0001756504112642388, 0.0022222761250137815]"
echo starting unity,"[18.34263655115275, 0.00012113821466499226, 0.002221994244055475]"
python3numpy python3dev python3nose,"[22.903636945076737, 9.691057173199381e-05, 0.002219604551089403]"
pythonnose python3numpy python3dev,"[22.903636945076737, 9.691057173199381e-05, 0.002219604551089403]"
berkeleyedu buildcommandprepend bootstrapsh,"[20.732794480698985, 0.0001070054229540765, 0.0022185214424271377]"
cmake boost sdl2,"[20.331978957671566, 0.00010902439319849304, 0.0022166816683846717]"
gcc env coverage,"[11.083932420703874, 0.00019987805419723723, 0.002215434845103964]"
zlib1gdev timidity tar,"[20.31063703983815, 0.00010902439319849304, 0.002214354878743191]"
beforescript mkdir p,"[15.660569442862688, 0.00014132791710915764, 0.002213275660103105]"
vreproot jobs allowfailures,"[19.930922247884755, 0.00011104336344290958, 0.002213196642924239]"
env compilerclang scanscanbuild,"[13.672703354795054, 0.00016151761955332302, 0.002208382498725231]"
taskcheckdocs beforeinstall test,"[15.833278517577966, 0.00013930894686474112, 0.002205717355699916]"
g49 cmake env,"[11.619275813255513, 0.00018978320297515454, 0.0022051433800913747]"
connect https scancoveritycom443,"[20.572702010691234, 0.0001070054229540765, 0.0022013906799621956]"
sclient connect https,"[20.572702010691234, 0.0001070054229540765, 0.0022013906799621956]"
zlib1gdev sudo aptget,"[10.790274187053129, 0.00020391599468607031, 0.0022003094937883675]"
xenial group travislatest,"[19.79526564131298, 0.00011104336344290958, 0.0021981328770572578]"
xx cmsclassunloadingenabled xx,"[22.66597284043292, 9.691057173199381e-05, 0.0021965723868281983]"
xx maxpermsize256m xx,"[22.66597284043292, 9.691057173199381e-05, 0.0021965723868281983]"
xx usegcoverheadlimit xx,"[22.66597284043292, 9.691057173199381e-05, 0.0021965723868281983]"
clangsuffix export javahome,"[19.752184801919373, 0.00011104336344290958, 0.002193349035751048]"
export javahome usrlibexecjavahome,"[19.752184801919373, 0.00011104336344290958, 0.002193349035751048]"
osmac export clangsuffix,"[19.752184801919373, 0.00011104336344290958, 0.002193349035751048]"
1024 u u,"[19.74983420136476, 0.00011104336344290958, 0.002193088017159353]"
u u madararootbintestlamport,"[19.74983420136476, 0.00011104336344290958, 0.002193088017159353]"
deploy provider pages,"[19.746033613576795, 0.00011104336344290958, 0.0021926659871083173]"
env ccompilerclang60 cxxcompilerclang60,"[18.72392167326744, 0.0001171002741761592, 0.0021925763615925466]"
cmake dcmaketoolchainfile toolchainsarmlinuxgnueabihftoolchaincmake,"[20.10958653633512, 0.00010902439319849304, 0.0021924354695965218]"
travispullrequest false thenn,"[13.393414328338963, 0.00016353658979773955, 0.0021903133050047365]"
sudo aptget y,"[9.267035106909226, 0.00023621951859673491, 0.0021890545717731394]"
ccache sudo aptget,"[8.603839318365957, 0.00025439025079648374, 0.0021887328420117634]"
srcmakefileam travischeckgitclangformatoutputsh bootstrapsh,"[20.431138780837884, 0.0001070054229540765, 0.002186242646676993]"
dist focal osximage,"[15.689378236405418, 0.00013930894686474112, 0.002185670759076228]"
clang50 sources llvmtoolchaintrusty50,"[18.64557956004579, 0.0001171002741761592, 0.0021834024786547518]"
u madararootbintestlamport i,"[19.65987082447704, 0.00011104336344290958, 0.0021830981812030583]"
script ldlibrarypath ldlibrarypath,"[11.867846272819875, 0.00018372629224190493, 0.0021804353926021067]"
methodpip pythonversion36 os,"[15.624311015398042, 0.00013930894686474112, 0.002176606313042275]"
cleanup false skipcleanup,"[16.329035368104662, 0.0001332520361314915, 0.0021758772108630853]"
aptget install libicudev,"[10.658782461055772, 0.00020391599468607031, 0.0021734962276886284]"
aptget install libtardev,"[10.658782461055772, 0.00020391599468607031, 0.0021734962276886284]"
else export osname,"[15.59396530112934, 0.00013930894686474112, 0.002172378883545644]"
scriptstravisinstalldepssh scriptstravissetupvenvsh venv,"[25.610690404931734, 8.479675026549458e-05, 0.0021717033183938947]"
qq pythondev pythonpip,"[21.069112178752288, 0.00010296748246524342, 0.0021694334388239226]"
g5 clang36 nasm,"[19.89651758726013, 0.00010902439319849304, 0.002169205756714181]"
drivegooglecomuc exportdownload id0b4y35fiv1wh7centoxlictfarue,"[24.983368332471038, 8.681572050991112e-05, 0.00216894912254797]"
drivegooglecomuc exportdownload id0b4y35fiv1wh7mwvlsdbcsxzmtxm,"[24.983368332471038, 8.681572050991112e-05, 0.00216894912254797]"
https githubcomjredmondsongams gamsroot,"[19.519262751729773, 0.00011104336344290958, 0.0021674845878779767]"
hleptonica leptver bleptonica,"[26.120793832639073, 8.277778002107805e-05, 0.0021622213258541295]"
env global pythonversion38,"[15.518507587106502, 0.00013930894686474112, 0.0021618669488723016]"
xcode12 env global,"[15.518507587106502, 0.00013930894686474112, 0.0021618669488723016]"
services docker sudo,"[8.42143755849527, 0.0002564092210409003, 0.0021593342444183533]"
sudo true language,"[8.098678017433194, 0.000266504072262983, 0.002158330671592648]"
codecoviobash f lcovinfo,"[19.79511583207724, 0.00010902439319849304, 0.0021581504918861036]"
liblog4cxx10dev libopencvdev libopencv,"[24.82467058645198, 8.681572050991112e-05, 0.0021551716633840265]"
libmsgpackdev liblog4cxx10dev libopencvdev,"[24.82467058645198, 8.681572050991112e-05, 0.0021551716633840265]"
build submitted via,"[20.133921364686405, 0.0001070054229540765, 0.002154438771352386]"
then setupsh buildsh,"[17.747906766638074, 0.00012113821466499226, 0.002149949739751272]"
name jcarreiracirrus description,"[20.08826865513369, 0.0001070054229540765, 0.002149553683857698]"
project name jcarreiracirrus,"[20.08826865513369, 0.0001070054229540765, 0.002149553683857698]"
install usrbingcc gcc,"[12.519428057118038, 0.00017161247077540572, 0.0021484899815769638]"
cd echo lang,"[12.513971122849739, 0.00017161247077540572, 0.002147553503604322]"
aptget reinstall install,"[12.214890099104743, 0.0001756504112642388, 0.002145550469455227]"
build cmake dncnnbuildtestson,"[13.112810437209404, 0.00016353658979773955, 0.002144424301565432]"
lz4 lz4 lz4,"[19.30739413016383, 0.00011104336344290958, 0.0021439579835312813]"
notifications slack frclions,"[21.200094712948747, 0.0001009485122208269, 0.0021401180202127944]"
runtestssh notifications slack,"[21.200094712948747, 0.0001009485122208269, 0.0021401180202127944]"
cpp cache directories,"[12.921390319077418, 0.0001655555600421561, 0.002139208010798156]"
javahome usrlibexecjavahome fi,"[19.213170346468235, 0.00011104336344290958, 0.002133495057673405]"
lamport consistency fi,"[19.213170346468235, 0.00011104336344290958, 0.002133495057673405]"
reasoning throughput fi,"[19.213170346468235, 0.00011104336344290958, 0.002133495057673405]"
global madararoot travisbuilddir,"[19.210260336365653, 0.00011104336344290958, 0.002133171920363962]"
pkgconfig libyamlcppdev libblasdev,"[20.686412212131536, 0.00010296748246524342, 0.0021300277867214515]"
amdappsdkpathlibx8664 ldlibrarypath export,"[15.258584043303433, 0.00013930894686474112, 0.0021256572737197448]"
export ldlibrarypath amdappsdkpathlibx8664,"[15.258584043303433, 0.00013930894686474112, 0.0021256572737197448]"
export ldlibrarypath usrlocalclanglib,"[15.258584043303433, 0.00013930894686474112, 0.0021256572737197448]"
homeamdappsdk export ldlibrarypath,"[15.258584043303433, 0.00013930894686474112, 0.0021256572737197448]"
ldlibrarypath export openclvendorpath,"[15.258584043303433, 0.00013930894686474112, 0.0021256572737197448]"
usrlocalclanglib ldlibrarypath export,"[15.258584043303433, 0.00013930894686474112, 0.0021256572737197448]"
lib cd echo,"[12.384203247879412, 0.00017161247077540572, 0.0021252837179533903]"
pythonpath pythonpath usrlibpython27distpackages,"[20.636072157500983, 0.00010296748246524342, 0.0021248443980289803]"
aptllvmorgbionic llvmtoolchainbionic9 main,"[25.645455823092412, 8.277778002107805e-05, 0.002122873900664219]"
linux release static,"[15.928176465347708, 0.0001332520361314915, 0.002122461945869285]"
sudo dpkg addarchitecture,"[18.416618612881752, 0.00011508130393174265, 0.0021194084839840335]"
taskgpu methodsource os,"[15.2092735161192, 0.00013930894686474112, 0.002118787876108364]"
update qq sudo,"[10.187224880686017, 0.0002079539351749034, 0.002118473502450343]"
python m pip,"[14.567723599760363, 0.00014536585759799072, 0.0021176496343296536]"
path condabin path,"[15.186411620886407, 0.00013930894686474112, 0.0021156030095601515]"
global secure eafrlhmqdmzji38rsszjqxnulcfo84giuabvmwdj8b9a6ryhtg5dxeucwro6okbhevodhcbzw5kqnarvhptqnyntgxbnv7fk7vjvoz6zb5nnjai32bqr1f0qw8qu9mcnp9b5kap7wixj0wjn6t9ps946lcabwlabfrmuzcvb5m1571ofibtdu37o6uxsudmqpja3cti5np4bzykb8j7v0nn5gsa48txauezlrqtj9ljfg8s4wxwaqtotnaxrqmn5pknlqt57h4lcx6nbheiqttaqoayaa868repcjbw9h0afbwmgbl4efdsvcjeaxd3onl76fmcykbn3sbypp1grinwzfd5ofd9t1okvrjkesysm6w63vsfm3vlhbpnrbahoxe0p7o4c4oduo9mjmppzxgftv6uut7bfvwfmjpluixrdr3atc96jhy7hoysvyejenksjrljghlkj1a7sh4ae4o2zduhwxoeis8vmsictscuzblsg8cuzyheqeys7aijwicovhmzjd9noxuc6kywaddmqndg0fvb2spwpqeuwvuhslpqeaz2p907ljqnao4x7caqcojdwuxbc4aavddt1tmhmql9bvxnbyftju9nwh8wzx7t1g4gb46vrzr3cimohtntvgpx2ielm9cqlcrcm5ma,"[19.76968774497967, 0.0001070054229540765, 0.0021154637988215724]"
0 u u,"[19.047378137625163, 0.00011104336344290958, 0.002115084933170841]"
doxygen doxygendoc doxygenlatex,"[23.79903739520219, 8.883469075432766e-05, 0.0021141801272534662]"
bleptonica leptverbuild dcmakeinstallprefixleptonica,"[25.535831331917915, 8.277778002107805e-05, 0.002113799428648854]"
dleptonicadirleptonica leptverbuild dswbuildoff,"[25.535831331917915, 8.277778002107805e-05, 0.002113799428648854]"
branches exclude ghpages,"[19.032864085492207, 0.00011104336344290958, 0.0021134732440048123]"
ccache cppcheck sudo,"[10.35893336861129, 0.00020391599468607031, 0.002112352201747096]"
ccache cppcheck libicudev,"[14.92644055421901, 0.00014132791710915764, 0.002109522753381433]"
python install homebrewnoautoupdate1,"[12.730889490515075, 0.0001655555600421561, 0.0021076695394370228]"
i 0 u,"[18.957414760737443, 0.00011104336344290958, 0.0021050950972145467]"
builddirectory travisbuilddir if,"[15.093901798843746, 0.00013930894686474112, 0.0021027155636767435]"
b windowsfixes singlebranch,"[18.92869908627024, 0.00011104336344290958, 0.0021019064121381766]"
